id_cliente,sexo,uf,renda,cidade,nome,data_nascimento
356,F,BA,19532.0,Feira de Santana,Cliente_00356,1985-04-19 03:32:59
357,M,BA,12508.0,Vitória da Conquista,Cliente_00357,1998-11-09 18:05:56
358,M,BA,13602.0,Feira de Santana,Cliente_00358,1971-03-21 11:44:08
359,F,RJ,16842.0,Niterói,Cliente_00359,1963-06-26 14:45:20
360,F,SC,12610.0,Joinville,Cliente_00360,1955-02-25 13:58:14
361,M,GO,6671.0,Rio Verde,Cliente_00361,1977-11-03 04:07:06
362,F,PE,11089.0,Petrolina,Cliente_00362,1974-11-24 03:40:13
363,F,BA,19577.0,Feira de Santana,Cliente_00363,1968-07-24 20:21:41
364,M,MG,8210.0,Belo Horizonte,Cliente_00364,1957-01-09 22:11:31
365,F,MG,18921.0,Juiz de Fora,Cliente_00365,1984-02-09 16:29:16
366,F,PE,21736.0,Caruaru,Cliente_00366,1984-07-21 04:07:54
367,M,SC,6959.0,Florianópolis,Cliente_00367,1962-09-22 02:47:52
368,M,DF,16437.0,Brasília,Cliente_00368,1986-08-27 11:37:17
369,F,DF,11254.0,Brasília,Cliente_00369,1967-04-20 01:11:54
370,F,GO,8548.0,Goiânia,Cliente_00370,1987-06-21 09:43:26
371,M,SC,24068.0,Blumenau,Cliente_00371,1981-02-05 11:13:14
372,M,PE,10983.0,Recife,Cliente_00372,1990-04-07 23:42:08
373,M,DF,19045.0,Brasília,Cliente_00373,1986-09-05 20:16:30
374,M,DF,18913.0,Brasília,Cliente_00374,2005-09-23 12:47:13
375,F,DF,13949.0,Brasília,Cliente_00375,1985-11-19 06:30:42
376,M,PR,16854.0,Maringá,Cliente_00376,1993-04-16 06:36:33
377,M,RJ,2478.0,Niterói,Cliente_00377,1967-12-17 07:35:56
378,F,PE,10209.0,Petrolina,Cliente_00378,1987-04-15 06:53:02
379,M,RS,17260.0,Porto Alegre,Cliente_00379,1989-06-28 23:20:29
380,F,SP,12523.0,Santos,Cliente_00380,1991-10-08 12:13:58
381,M,SP,23013.0,Santos,Cliente_00381,1969-02-26 06:57:40
382,M,SC,18021.0,Joinville,Cliente_00382,1967-10-27 18:15:00
383,M,PE,12645.0,Recife,Cliente_00383,1998-11-18 16:37:26
384,F,PE,22692.0,Petrolina,Cliente_00384,1967-08-08 11:49:41
385,F,SP,15991.0,Campinas,Cliente_00385,1960-03-13 20:40:43
386,M,GO,20339.0,Anápolis,Cliente_00386,1978-02-10 20:53:37
387,F,SP,8892.0,Campinas,Cliente_00387,1984-12-12 05:51:26
388,F,PE,12947.0,Caruaru,Cliente_00388,1975-04-15 19:48:32
389,F,DF,21150.0,Brasília,Cliente_00389,1977-09-13 18:13:42
390,F,GO,22533.0,Anápolis,Cliente_00390,1971-03-14 11:37:46
391,F,BA,10087.0,Vitória da Conquista,Cliente_00391,1978-07-20 20:29:02
392,F,RS,11629.0,Pelotas,Cliente_00392,1991-01-14 12:07:57
393,M,PR,15407.0,Curitiba,Cliente_00393,1981-03-19 01:59:15
394,M,RJ,23137.0,Campos,Cliente_00394,1990-09-11 08:44:40
395,F,BA,6928.0,Salvador,Cliente_00395,1963-04-22 16:53:31
396,M,MG,23869.0,Belo Horizonte,Cliente_00396,1992-03-22 17:03:18
397,M,SP,4089.0,São Paulo,Cliente_00397,1985-11-20 10:35:18
398,M,RS,4534.0,Pelotas,Cliente_00398,1958-02-01 17:54:47
399,M,SP,1669.0,Campinas,Cliente_00399,2006-07-24 23:26:27
400,F,SP,4739.0,São Paulo,Cliente_00400,1961-01-09 18:25:38
401,M,BA,4915.0,Feira de Santana,Cliente_00401,1964-02-29 03:30:10
402,M,DF,21452.0,Brasília,Cliente_00402,2003-08-31 14:19:21
403,F,DF,12908.0,Brasília,Cliente_00403,1980-11-22 15:29:31
404,F,PR,4984.0,Curitiba,Cliente_00404,1965-11-26 16:46:06
405,M,GO,22719.0,Rio Verde,Cliente_00405,1999-10-14 17:24:34
406,M,SP,19725.0,São Paulo,Cliente_00406,1960-07-16 07:54:15
407,M,SC,16423.0,Blumenau,Cliente_00407,1991-02-01 02:26:25
408,M,DF,24762.0,Brasília,Cliente_00408,1975-08-02 04:42:06
409,M,PE,22436.0,Caruaru,Cliente_00409,1994-08-09 04:00:38
410,M,RS,8344.0,Pelotas,Cliente_00410,1966-03-08 01:53:08
411,F,SC,20910.0,Joinville,Cliente_00411,1995-03-05 20:58:26
412,M,BA,24073.0,Vitória da Conquista,Cliente_00412,2002-09-06 13:34:48
413,M,BA,5465.0,Salvador,Cliente_00413,1957-03-26 14:01:52
414,F,PR,8684.0,Curitiba,Cliente_00414,1966-09-23 23:20:50
415,F,PR,23363.0,Maringá,Cliente_00415,1980-04-21 20:22:13
416,F,GO,6880.0,Anápolis,Cliente_00416,1980-10-16 04:39:51
417,F,PE,19030.0,Caruaru,Cliente_00417,1965-11-11 19:51:02
418,M,RS,22210.0,Caxias do Sul,Cliente_00418,1981-05-10 08:52:07
419,M,PE,16785.0,Petrolina,Cliente_00419,2002-08-04 19:49:09
420,M,MG,1611.0,Juiz de Fora,Cliente_00420,1993-05-17 16:24:21
421,M,PR,17643.0,Maringá,Cliente_00421,1980-03-08 09:55:30
422,M,GO,18476.0,Rio Verde,Cliente_00422,1983-06-10 00:10:05
423,M,RJ,8913.0,Niterói,Cliente_00423,1999-08-04 14:22:17
424,F,SP,16226.0,Campinas,Cliente_00424,1981-02-19 20:18:06
425,M,SP,19122.0,Santos,Cliente_00425,1996-12-31 22:24:51
426,F,RJ,7483.0,Campos,Cliente_00426,1963-07-25 14:48:42
427,F,DF,20678.0,Brasília,Cliente_00427,1964-09-13 05:15:33
428,M,PE,11821.0,Caruaru,Cliente_00428,1988-01-23 01:32:44
429,F,RJ,12561.0,Niterói,Cliente_00429,1973-02-08 14:22:58
430,M,GO,5098.0,Goiânia,Cliente_00430,1968-08-11 20:20:37
431,F,RS,21687.0,Pelotas,Cliente_00431,1987-08-12 02:55:06
432,M,RJ,3026.0,Rio de Janeiro,Cliente_00432,1962-09-23 14:03:18
433,F,GO,9409.0,Anápolis,Cliente_00433,1998-03-01 05:03:56
434,M,PR,3469.0,Londrina,Cliente_00434,1986-07-01 01:07:58
435,M,SC,10643.0,Blumenau,Cliente_00435,1992-02-09 18:23:44
436,M,BA,19386.0,Salvador,Cliente_00436,1964-10-12 18:56:28
437,M,BA,22351.0,Feira de Santana,Cliente_00437,1983-02-07 08:08:27
438,M,MG,13028.0,Belo Horizonte,Cliente_00438,1987-12-24 01:07:08
439,F,PE,,Recife,Cliente_00439,2005-07-10 07:28:11
440,F,RS,9801.0,Porto Alegre,Cliente_00440,2001-02-10 17:06:20
441,F,SC,3854.0,Florianópolis,Cliente_00441,1988-10-06 00:13:45
442,M,SC,6819.0,Florianópolis,Cliente_00442,1982-09-06 19:06:39
443,F,PR,1725.0,Maringá,Cliente_00443,1974-06-15 15:30:38
444,M,RJ,16020.0,Campos,Cliente_00444,1984-05-03 12:35:22
445,M,PE,4511.0,Recife,Cliente_00445,1995-01-09 21:32:40
446,F,SP,5626.0,Santos,Cliente_00446,1985-01-31 03:22:33
447,F,SC,2113.0,Joinville,Cliente_00447,2006-08-22 00:30:34
448,M,GO,15582.0,Goiânia,Cliente_00448,1986-08-01 20:52:08
449,F,SP,17982.0,Santos,Cliente_00449,1975-04-01 07:49:21
450,M,MG,6958.0,Juiz de Fora,Cliente_00450,1995-01-09 08:33:26
451,M,RJ,10502.0,Niterói,Cliente_00451,2003-04-02 21:35:56
452,M,RJ,23800.0,Niterói,Cliente_00452,1975-03-07 01:45:07
453,M,RS,21221.0,Caxias do Sul,Cliente_00453,1971-02-20 12:57:49
454,M,SC,4199.0,Joinville,Cliente_00454,1969-11-23 18:38:40
455,F,PR,23801.0,Curitiba,Cliente_00455,1975-08-03 09:49:45
456,F,DF,9017.0,Brasília,Cliente_00456,1988-11-12 11:37:00
457,M,DF,2519.0,Brasília,Cliente_00457,1962-08-24 17:46:45
458,M,BA,20909.0,Vitória da Conquista,Cliente_00458,1987-08-10 23:09:31
459,F,GO,17403.0,Rio Verde,Cliente_00459,1997-05-09 19:59:42
460,F,SP,21412.0,Campinas,Cliente_00460,1956-10-17 20:31:18
461,M,MG,21770.0,Juiz de Fora,Cliente_00461,1989-02-21 11:17:29
462,F,BA,24115.0,Vitória da Conquista,Cliente_00462,1999-11-01 16:16:33
463,M,RJ,23066.0,Campos,Cliente_00463,1985-12-20 03:28:43
464,F,SP,15198.0,Campinas,Cliente_00464,1973-03-22 18:39:07
465,M,PE,17650.0,Petrolina,Cliente_00465,1975-06-07 12:36:47
466,F,SC,7078.0,Blumenau,Cliente_00466,2002-07-01 21:05:10
467,M,MG,8229.0,Juiz de Fora,Cliente_00467,1970-01-09 09:02:23
468,F,PE,8461.0,Recife,Cliente_00468,1963-11-20 10:17:04
469,F,PR,12671.0,Curitiba,Cliente_00469,1998-11-10 17:54:25
470,M,SC,15447.0,Blumenau,Cliente_00470,1965-06-17 18:28:50
471,F,SP,23897.0,Santos,Cliente_00471,1979-07-25 13:05:23
472,M,SC,18680.0,Blumenau,Cliente_00472,1969-06-18 17:18:22
473,F,BA,3457.0,Vitória da Conquista,Cliente_00473,1981-08-04 07:39:48
474,M,RS,20950.0,Pelotas,Cliente_00474,1994-02-13 00:15:47
475,F,BA,14800.0,Vitória da Conquista,Cliente_00475,1982-08-02 20:00:46
476,M,PR,20564.0,Curitiba,Cliente_00476,1992-06-09 15:37:54
477,F,GO,5941.0,Anápolis,Cliente_00477,1998-12-29 00:40:32
478,M,PE,14511.0,Petrolina,Cliente_00478,1999-07-22 04:04:14
479,F,BA,20832.0,Vitória da Conquista,Cliente_00479,1956-11-04 07:00:22
480,M,RS,21615.0,Pelotas,Cliente_00480,2007-04-28 02:01:31
481,M,GO,2601.0,Anápolis,Cliente_00481,1995-06-09 04:06:17
482,M,BA,23368.0,Vitória da Conquista,Cliente_00482,1965-03-20 19:32:37
483,F,RJ,10729.0,Campos,Cliente_00483,1999-08-19 22:03:29
484,M,RS,22115.0,Caxias do Sul,Cliente_00484,1987-07-21 13:16:17
485,F,PE,15115.0,Petrolina,Cliente_00485,2003-08-18 22:48:18
486,M,MG,16232.0,Uberlândia,Cliente_00486,1979-01-25 11:11:51
487,F,DF,13866.0,Brasília,Cliente_00487,2000-09-23 22:57:59
488,M,GO,11470.0,Anápolis,Cliente_00488,1996-07-11 14:22:01
489,F,RJ,14492.0,Campos,Cliente_00489,2002-01-27 09:52:41
490,F,MG,2481.0,Belo Horizonte,Cliente_00490,1982-07-24 07:24:09
491,M,SP,23054.0,São Paulo,Cliente_00491,1973-11-03 14:24:31
492,F,RS,17630.0,Pelotas,Cliente_00492,1992-01-01 09:20:59
493,F,RJ,20315.0,Niterói,Cliente_00493,1991-09-23 13:29:13
494,M,SC,10066.0,Joinville,Cliente_00494,1978-05-21 23:20:29
495,F,SP,7849.0,Campinas,Cliente_00495,1977-03-13 20:18:19
496,F,SP,21781.0,Santos,Cliente_00496,1965-05-02 22:43:51
497,F,GO,12228.0,Goiânia,Cliente_00497,1985-01-13 06:33:58
498,M,RS,9048.0,Caxias do Sul,Cliente_00498,1979-01-23 17:47:57
499,F,RJ,19875.0,Niterói,Cliente_00499,1995-05-30 20:10:09
500,M,PR,20812.0,Maringá,Cliente_00500,1976-12-27 05:17:04
501,F,RJ,23314.0,Rio de Janeiro,Cliente_00501,1968-02-25 01:54:13
502,F,BA,4946.0,Salvador,Cliente_00502,1970-12-18 12:16:26
503,F,SP,24659.0,Santos,Cliente_00503,2001-11-14 08:16:32
504,M,PE,23045.0,Recife,Cliente_00504,1979-02-08 11:34:58
505,F,SP,14320.0,Santos,Cliente_00505,1999-03-28 16:51:58
506,F,SP,20453.0,Campinas,Cliente_00506,1975-02-27 14:36:00
507,M,DF,4372.0,Brasília,Cliente_00507,1964-11-14 07:56:09
508,F,SC,10868.0,Blumenau,Cliente_00508,1963-01-07 01:26:16
509,M,PR,2835.0,Londrina,Cliente_00509,1991-02-06 00:12:54
510,M,MG,6913.0,Juiz de Fora,Cliente_00510,1998-04-06 13:19:41
511,F,MG,17996.0,Uberlândia,Cliente_00511,1964-08-10 01:35:19
512,M,SC,21656.0,Joinville,Cliente_00512,1963-12-28 13:40:40
513,F,SP,14923.0,Santos,Cliente_00513,1989-09-06 12:58:10
514,M,MG,6794.0,Uberlândia,Cliente_00514,2002-05-07 10:16:57
515,M,RS,11537.0,Porto Alegre,Cliente_00515,1968-06-20 16:56:26
516,F,PR,3487.0,Maringá,Cliente_00516,2006-06-19 09:01:41
517,M,MG,6329.0,Belo Horizonte,Cliente_00517,1959-12-26 05:51:47
518,M,SC,19869.0,Joinville,Cliente_00518,2003-06-19 07:08:37
519,M,BA,12934.0,Feira de Santana,Cliente_00519,1960-02-08 01:38:54
520,M,MG,22975.0,Uberlândia,Cliente_00520,1956-06-28 04:43:17
521,M,PR,16048.0,Maringá,Cliente_00521,1974-06-29 03:46:03
522,F,GO,18136.0,Anápolis,Cliente_00522,2007-07-01 14:28:50
523,M,GO,10928.0,Goiânia,Cliente_00523,1957-05-12 08:00:29
524,F,RS,18507.0,Porto Alegre,Cliente_00524,1965-03-20 08:49:53
525,M,RJ,4656.0,Campos,Cliente_00525,1984-12-28 15:08:08
526,F,RJ,12828.0,Rio de Janeiro,Cliente_00526,2002-10-18 22:43:35
527,F,MG,4889.0,Juiz de Fora,Cliente_00527,1990-12-27 15:51:57
528,M,PE,21301.0,Petrolina,Cliente_00528,1993-02-17 12:40:51
529,M,BA,10958.0,Feira de Santana,Cliente_00529,1969-12-24 12:38:26
530,M,SC,4445.0,Florianópolis,Cliente_00530,1998-12-01 16:21:51
531,F,BA,10852.0,Salvador,Cliente_00531,1960-03-07 09:10:18
532,M,GO,11986.0,Goiânia,Cliente_00532,1991-11-28 12:22:10
533,F,MG,10132.0,Uberlândia,Cliente_00533,1972-06-11 14:44:01
534,F,PR,3592.0,Maringá,Cliente_00534,1970-03-15 22:35:26
535,F,SC,20589.0,Florianópolis,Cliente_00535,1998-05-22 10:30:39
536,M,BA,5259.0,Salvador,Cliente_00536,1998-03-16 07:49:54
537,M,PR,6612.0,Curitiba,Cliente_00537,1981-07-05 19:10:52
538,F,SC,18437.0,Florianópolis,Cliente_00538,1981-08-02 20:26:00
539,F,BA,6404.0,Feira de Santana,Cliente_00539,1955-10-28 09:13:22
540,M,RS,14758.0,Pelotas,Cliente_00540,1960-11-21 14:01:34
541,F,GO,2612.0,Goiânia,Cliente_00541,1989-05-30 14:05:21
542,M,SP,4277.0,São Paulo,Cliente_00542,1960-09-15 05:28:56
543,F,SC,24981.0,Blumenau,Cliente_00543,1964-03-17 06:49:20
544,M,GO,17087.0,Anápolis,Cliente_00544,1978-08-12 17:23:55
545,F,DF,11525.0,Brasília,Cliente_00545,1972-05-02 15:42:10
546,M,PE,2814.0,Caruaru,Cliente_00546,1970-04-07 09:10:21
547,F,MG,21377.0,Uberlândia,Cliente_00547,1976-02-18 01:53:53
548,M,DF,15062.0,Brasília,Cliente_00548,2005-09-08 02:18:52
549,M,PR,12804.0,Londrina,Cliente_00549,1985-07-15 14:43:57
550,F,SC,8515.0,Florianópolis,Cliente_00550,2003-05-07 17:30:51
551,F,MG,13617.0,Juiz de Fora,Cliente_00551,1972-10-01 01:39:00
552,M,MG,7210.0,Juiz de Fora,Cliente_00552,1985-06-29 16:56:30
553,F,DF,14088.0,Brasília,Cliente_00553,1981-08-30 08:03:51
554,M,DF,19106.0,Brasília,Cliente_00554,1963-05-17 15:02:25
555,F,SP,22467.0,Santos,Cliente_00555,2005-05-21 06:17:31
556,M,BA,23404.0,Feira de Santana,Cliente_00556,1991-07-09 00:37:14
557,M,SC,16936.0,Joinville,Cliente_00557,1978-11-23 13:59:32
558,M,GO,23315.0,Rio Verde,Cliente_00558,2005-01-01 00:28:17
559,M,RJ,16696.0,Rio de Janeiro,Cliente_00559,2006-04-09 13:55:21
560,M,SC,19589.0,Joinville,Cliente_00560,2001-05-22 02:42:34
561,M,SC,18401.0,Florianópolis,Cliente_00561,1966-01-10 00:07:18
562,F,SC,19104.0,Blumenau,Cliente_00562,1976-10-30 08:18:49
563,F,MG,4006.0,Uberlândia,Cliente_00563,1957-01-25 05:43:31
564,F,PR,22209.0,Curitiba,Cliente_00564,1961-09-04 04:10:43
565,M,MG,13572.0,Uberlândia,Cliente_00565,1958-04-30 22:37:59
566,M,PR,17636.0,Maringá,Cliente_00566,1992-11-23 13:12:37
567,M,DF,15843.0,Brasília,Cliente_00567,1999-10-29 12:26:00
568,M,RJ,6979.0,Campos,Cliente_00568,1992-01-05 06:00:58
569,F,MG,11934.0,Juiz de Fora,Cliente_00569,1982-10-09 17:36:46
570,F,PR,4590.0,Curitiba,Cliente_00570,1960-04-04 09:20:49
571,M,MG,7997.0,Uberlândia,Cliente_00571,1975-12-17 12:35:01
572,F,PE,23052.0,Caruaru,Cliente_00572,1994-08-08 12:37:59
573,F,MG,16191.0,Uberlândia,Cliente_00573,1997-04-20 10:39:15
574,M,RJ,8493.0,Campos,Cliente_00574,1974-11-04 09:15:06
575,F,RJ,2473.0,Rio de Janeiro,Cliente_00575,1964-05-23 05:58:30
576,M,PR,23161.0,Maringá,Cliente_00576,1987-06-17 01:40:10
577,F,PR,9757.0,Maringá,Cliente_00577,1967-11-15 07:45:26
578,M,DF,7592.0,Brasília,Cliente_00578,1977-07-18 09:13:55
579,M,RJ,4406.0,Rio de Janeiro,Cliente_00579,2001-07-30 03:53:35
580,M,RJ,2070.0,Campos,Cliente_00580,1974-11-16 21:15:28
581,M,SP,13584.0,Santos,Cliente_00581,1971-01-27 08:57:22
582,F,SC,1807.0,Joinville,Cliente_00582,1963-07-03 02:21:48
583,M,RS,5242.0,Porto Alegre,Cliente_00583,1985-03-10 05:23:16
584,M,MG,10474.0,Belo Horizonte,Cliente_00584,2002-11-24 06:30:50
585,M,BA,2265.0,Feira de Santana,Cliente_00585,1989-07-05 11:10:28
586,F,DF,10464.0,Brasília,Cliente_00586,1976-08-01 02:27:45
587,M,SC,9235.0,Florianópolis,Cliente_00587,1979-06-04 10:35:43
588,F,RS,17702.0,Caxias do Sul,Cliente_00588,1999-02-28 14:57:33
589,M,SP,15931.0,Santos,Cliente_00589,1977-07-05 04:41:29
590,F,BA,12877.0,Salvador,Cliente_00590,1990-03-16 19:46:17
591,F,PR,14774.0,Curitiba,Cliente_00591,1993-03-08 01:38:36
592,M,RJ,15797.0,Campos,Cliente_00592,1963-07-21 19:54:50
593,F,PE,9536.0,Petrolina,Cliente_00593,1991-06-01 07:14:09
594,M,DF,9096.0,Brasília,Cliente_00594,2000-03-20 16:24:23
595,M,GO,18423.0,Goiânia,Cliente_00595,1986-11-03 05:53:24
596,M,RJ,3549.0,Rio de Janeiro,Cliente_00596,1965-09-12 01:14:39
597,F,PE,21167.0,Recife,Cliente_00597,1967-02-21 15:12:56
598,F,RS,6175.0,Caxias do Sul,Cliente_00598,1987-09-02 03:13:34
599,M,PR,3163.0,Curitiba,Cliente_00599,2001-01-21 21:29:29
600,M,BA,7976.0,Salvador,Cliente_00600,1995-06-22 14:38:32
601,F,RS,13528.0,Pelotas,Cliente_00601,1977-06-06 08:37:07
602,M,RJ,21323.0,Campos,Cliente_00602,1992-04-26 11:45:00
603,M,RJ,16577.0,Niterói,Cliente_00603,1968-12-20 21:45:52
604,M,BA,8643.0,Vitória da Conquista,Cliente_00604,1995-04-30 18:09:30
605,F,GO,21131.0,Goiânia,Cliente_00605,1955-02-28 20:12:13
606,F,PE,21384.0,Recife,Cliente_00606,1979-09-17 02:26:48
607,F,RS,3410.0,Caxias do Sul,Cliente_00607,1983-02-06 04:35:04
608,M,PR,2232.0,Maringá,Cliente_00608,1982-09-30 14:35:51
609,M,RJ,21397.0,Campos,Cliente_00609,1963-07-05 11:01:24
610,M,RS,6109.0,Pelotas,Cliente_00610,1988-02-28 15:00:41
611,F,GO,12634.0,Anápolis,Cliente_00611,1968-09-09 18:32:37
612,M,RS,5956.0,Pelotas,Cliente_00612,1997-01-19 10:22:07
613,M,BA,16012.0,Vitória da Conquista,Cliente_00613,1965-02-18 03:50:24
614,M,PR,4835.0,Maringá,Cliente_00614,1966-02-21 12:02:28
615,M,SP,17045.0,São Paulo,Cliente_00615,1996-12-14 19:15:18
616,F,BA,14314.0,Feira de Santana,Cliente_00616,1978-03-04 22:27:54
617,F,RS,8556.0,Porto Alegre,Cliente_00617,1985-07-27 23:20:31
618,M,SP,4253.0,Campinas,Cliente_00618,1957-08-18 18:10:58
619,F,RJ,2872.0,Campos,Cliente_00619,2003-12-30 15:47:49
620,F,SP,15734.0,São Paulo,Cliente_00620,1985-11-06 17:44:22
621,M,GO,11136.0,Rio Verde,Cliente_00621,1958-02-28 14:33:00
622,M,MG,4876.0,Juiz de Fora,Cliente_00622,1983-07-15 04:01:49
623,F,GO,9981.0,Anápolis,Cliente_00623,1989-03-15 22:22:43
624,M,BA,11757.0,Vitória da Conquista,Cliente_00624,1995-12-16 08:06:16
625,F,MG,17947.0,Belo Horizonte,Cliente_00625,1971-07-11 00:00:45
626,M,BA,21829.0,Feira de Santana,Cliente_00626,1959-10-23 19:30:11
627,F,DF,18213.0,Brasília,Cliente_00627,1983-12-11 14:05:46
628,M,PR,6358.0,Londrina,Cliente_00628,1992-07-08 23:28:09
629,F,SC,19847.0,Florianópolis,Cliente_00629,1994-06-17 08:20:49
630,F,RJ,20972.0,Campos,Cliente_00630,1957-03-26 17:42:27
631,F,RJ,18024.0,Campos,Cliente_00631,1991-10-12 03:57:39
632,M,DF,15119.0,Brasília,Cliente_00632,1977-10-05 11:55:53
633,F,RS,6039.0,Pelotas,Cliente_00633,1977-04-12 20:38:56
634,F,PE,20357.0,Petrolina,Cliente_00634,1981-04-26 06:27:57
635,M,BA,7094.0,Vitória da Conquista,Cliente_00635,1971-02-06 16:04:33
636,M,SC,5403.0,Joinville,Cliente_00636,1988-07-04 01:05:15
637,F,SC,6864.0,Joinville,Cliente_00637,1968-11-10 20:57:22
638,F,GO,1949.0,Goiânia,Cliente_00638,1955-12-21 02:57:26
639,M,GO,22330.0,Rio Verde,Cliente_00639,1994-09-20 07:43:55
640,M,PE,22578.0,Petrolina,Cliente_00640,2001-10-26 20:20:52
641,M,RS,6306.0,Pelotas,Cliente_00641,2002-05-16 22:22:59
642,M,DF,2369.0,Brasília,Cliente_00642,1980-12-10 18:46:21
643,M,SP,7579.0,São Paulo,Cliente_00643,1967-01-20 01:08:44
644,F,GO,8807.0,Rio Verde,Cliente_00644,1967-09-08 10:18:19
645,M,RS,5159.0,Caxias do Sul,Cliente_00645,1997-02-09 09:53:33
646,F,PR,5102.0,Maringá,Cliente_00646,1987-09-07 22:59:59
647,F,RJ,10084.0,Rio de Janeiro,Cliente_00647,1978-08-14 06:51:34
648,F,RJ,20332.0,Niterói,Cliente_00648,2001-12-07 11:56:11
649,M,RS,15885.0,Caxias do Sul,Cliente_00649,1989-01-21 23:08:43
650,F,PE,12483.0,Caruaru,Cliente_00650,1978-04-27 20:48:06
651,F,DF,20837.0,Brasília,Cliente_00651,1996-03-08 13:29:59
652,M,SC,6631.0,Blumenau,Cliente_00652,1983-03-04 06:01:45
653,F,PE,2858.0,Recife,Cliente_00653,1998-06-10 21:46:12
654,F,RS,18271.0,Porto Alegre,Cliente_00654,1990-02-28 09:02:18
655,M,DF,15103.0,Brasília,Cliente_00655,1993-07-25 20:27:00
656,F,DF,17746.0,Brasília,Cliente_00656,1993-03-13 03:56:19
657,F,BA,18716.0,Vitória da Conquista,Cliente_00657,2004-02-09 12:31:38
658,F,MG,9941.0,Belo Horizonte,Cliente_00658,2000-01-01 06:46:10
659,M,RJ,11719.0,Niterói,Cliente_00659,1995-07-09 22:10:14
660,M,RS,11220.0,Caxias do Sul,Cliente_00660,2001-02-23 13:50:04
661,M,SC,22077.0,Florianópolis,Cliente_00661,1984-04-29 04:49:48
662,F,MG,19722.0,Belo Horizonte,Cliente_00662,1969-02-01 12:53:08
663,F,PR,11052.0,Maringá,Cliente_00663,1981-06-09 04:36:38
664,M,GO,12801.0,Rio Verde,Cliente_00664,1984-11-10 12:17:02
665,F,BA,11015.0,Vitória da Conquista,Cliente_00665,1960-03-30 20:28:33
666,F,GO,2391.0,Rio Verde,Cliente_00666,1986-04-16 01:36:56
667,M,MG,23472.0,Juiz de Fora,Cliente_00667,1957-10-05 13:24:12
668,M,MG,19189.0,Juiz de Fora,Cliente_00668,2004-03-18 01:56:56
669,F,GO,16585.0,Anápolis,Cliente_00669,1991-12-01 23:28:12
670,F,SC,23167.0,Florianópolis,Cliente_00670,1995-02-23 15:41:24
671,F,SC,22432.0,Blumenau,Cliente_00671,2005-05-14 16:23:57
672,M,SP,5692.0,Campinas,Cliente_00672,1962-05-05 22:12:41
673,M,PR,17628.0,Curitiba,Cliente_00673,1957-10-29 16:38:16
674,M,SC,24336.0,Florianópolis,Cliente_00674,1970-02-08 10:49:36
675,M,PR,20224.0,Curitiba,Cliente_00675,1998-02-02 17:29:53
676,F,PR,19677.0,Maringá,Cliente_00676,1987-08-14 14:55:53
677,M,MG,24278.0,Juiz de Fora,Cliente_00677,2002-10-28 01:20:20
678,M,PR,11862.0,Maringá,Cliente_00678,1977-05-21 13:24:04
679,M,BA,18208.0,Salvador,Cliente_00679,1987-01-16 18:50:29
680,M,GO,10677.0,Goiânia,Cliente_00680,1976-08-31 21:40:13
681,M,SP,8144.0,Campinas,Cliente_00681,1968-07-24 04:35:35
682,F,RS,6282.0,Caxias do Sul,Cliente_00682,1956-03-24 05:08:11
683,F,PE,11552.0,Caruaru,Cliente_00683,2003-06-08 22:56:16
684,M,SP,21021.0,Campinas,Cliente_00684,1994-12-25 22:06:33
685,F,BA,5398.0,Salvador,Cliente_00685,1996-05-25 06:02:15
686,M,SP,18719.0,Santos,Cliente_00686,1970-04-26 21:52:14
687,M,PR,5654.0,Maringá,Cliente_00687,1983-04-30 09:24:28
688,F,MG,4278.0,Juiz de Fora,Cliente_00688,2000-02-04 21:14:03
689,F,PE,15309.0,Petrolina,Cliente_00689,1990-03-31 05:04:52
690,M,SC,7909.0,Joinville,Cliente_00690,1955-07-07 03:49:36
691,M,MG,14023.0,Belo Horizonte,Cliente_00691,1979-07-23 19:41:49
692,M,PR,5813.0,Maringá,Cliente_00692,1967-10-19 19:18:32
693,F,PR,23530.0,Curitiba,Cliente_00693,1981-09-06 21:57:11
694,M,PE,9108.0,Caruaru,Cliente_00694,1970-11-22 08:27:00
695,M,PE,21605.0,Caruaru,Cliente_00695,1979-03-12 17:44:30
696,M,RJ,15217.0,Campos,Cliente_00696,1972-03-20 13:21:33
697,F,DF,13364.0,Brasília,Cliente_00697,1962-01-23 19:48:51
698,M,DF,12714.0,Brasília,Cliente_00698,1996-01-05 12:13:51
699,M,MG,14376.0,Juiz de Fora,Cliente_00699,1967-09-28 01:09:11
700,F,SC,19555.0,Joinville,Cliente_00700,1986-07-04 21:21:28
701,M,SP,2416.0,Campinas,Cliente_00701,1963-09-28 23:14:14
702,M,PR,23472.0,Curitiba,Cliente_00702,1998-06-06 17:29:25
703,F,PR,10825.0,Londrina,Cliente_00703,1972-12-03 17:20:58
704,M,RJ,24380.0,Rio de Janeiro,Cliente_00704,1981-02-06 18:15:23
705,F,MG,19720.0,Uberlândia,Cliente_00705,1971-05-20 11:06:49
706,F,MG,20022.0,Belo Horizonte,Cliente_00706,1978-03-04 09:58:58
707,M,GO,5507.0,Anápolis,Cliente_00707,1960-06-05 02:14:24
708,M,PE,19789.0,Caruaru,Cliente_00708,1971-05-22 15:48:29
709,M,SC,21873.0,Florianópolis,Cliente_00709,1986-02-08 13:42:04
